"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Hartlepool","Local authority","E06000001","Boys","6-7","67","%","3","2"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Hartlepool","Local authority","E06000001","Girls","6-7","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Havering","Local authority","E09000016","All","6-7","80","%","327","262"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Havering","Local authority","E09000016","Boys","6-7","77","%","150","115"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Havering","Local authority","E09000016","Girls","6-7","83","%","177","147"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Herefordshire, County of","Local authority","E06000019","All","6-7","77","%","13","10"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Herefordshire, County of","Local authority","E06000019","Boys","6-7","67","%","3","2"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Herefordshire, County of","Local authority","E06000019","Girls","6-7","80","%","10","8"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Hertfordshire","Local authority","E10000015","All","6-7","72","%","592","426"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Hertfordshire","Local authority","E10000015","Boys","6-7","67","%","304","203"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Hertfordshire","Local authority","E10000015","Girls","6-7","77","%","288","223"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Hillingdon","Local authority","E09000017","All","6-7","77","%","400","306"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Hillingdon","Local authority","E09000017","Boys","6-7","74","%","236","174"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Hillingdon","Local authority","E09000017","Girls","6-7","80","%","164","132"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Hounslow","Local authority","E09000018","All","6-7","73","%","334","243"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Hounslow","Local authority","E09000018","Boys","6-7","66","%","185","123"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Hounslow","Local authority","E09000018","Girls","6-7","81","%","149","120"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Isle of Wight","Local authority","E06000046","All","6-7","75","%","4","3"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Isle of Wight","Local authority","E06000046","Boys","6-7","67","%","3","2"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Isle of Wight","Local authority","E06000046","Girls","6-7","100","%","1","1"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","N/A","2018-2019","Academic Year","Isles of Scilly","Local authority","E06000053","All","6-7","!","%","!","!"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","N/A","2018-2019","Academic Year","Isles of Scilly","Local authority","E06000053","Boys","6-7","!","%","!","!"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","N/A","2018-2019","Academic Year","Isles of Scilly","Local authority","E06000053","Girls","6-7","!","%","!","!"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Islington","Local authority","E09000019","All","6-7","74","%","371","275"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Islington","Local authority","E09000019","Boys","6-7","71","%","181","129"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Islington","Local authority","E09000019","Girls","6-7","77","%","190","146"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Kensington and Chelsea","Local authority","E09000020","All","6-7","81","%","151","123"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Kensington and Chelsea","Local authority","E09000020","Boys","6-7","78","%","72","56"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Kensington and Chelsea","Local authority","E09000020","Girls","6-7","85","%","79","67"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Kent","Local authority","E10000016","All","6-7","83","%","502","417"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Kent","Local authority","E10000016","Boys","6-7","83","%","255","212"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Kent","Local authority","E10000016","Girls","6-7","83","%","247","205"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Kingston upon Hull, City of","Local authority","E06000010","All","6-7","66","%","71","47"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Kingston upon Hull, City of","Local authority","E06000010","Boys","6-7","47","%","30","14"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Kingston upon Hull, City of","Local authority","E06000010","Girls","6-7","80","%","41","33"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Kingston upon Thames","Local authority","E09000021","All","6-7","70","%","40","28"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Kingston upon Thames","Local authority","E09000021","Boys","6-7","78","%","18","14"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Kingston upon Thames","Local authority","E09000021","Girls","6-7","64","%","22","14"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Kirklees","Local authority","E08000034","All","6-7","77","%","120","92"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Kirklees","Local authority","E08000034","Boys","6-7","81","%","57","46"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Kirklees","Local authority","E08000034","Girls","6-7","73","%","63","46"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Knowsley","Local authority","E08000011","All","6-7","81","%","21","17"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Knowsley","Local authority","E08000011","Boys","6-7","60","%","10","6"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Knowsley","Local authority","E08000011","Girls","6-7","100","%","11","11"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Lambeth","Local authority","E09000022","All","6-7","74","%","1109","824"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Lambeth","Local authority","E09000022","Boys","6-7","72","%","554","399"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Lambeth","Local authority","E09000022","Girls","6-7","77","%","555","425"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Lancashire","Local authority","E10000017","All","6-7","76","%","58","44"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Lancashire","Local authority","E10000017","Boys","6-7","74","%","27","20"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Lancashire","Local authority","E10000017","Girls","6-7","77","%","31","24"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Leeds","Local authority","E08000035","All","6-7","69","%","763","526"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Leeds","Local authority","E08000035","Boys","6-7","69","%","372","256"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Leeds","Local authority","E08000035","Girls","6-7","69","%","391","270"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Leicester","Local authority","E06000016","All","6-7","70","%","466","326"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Leicester","Local authority","E06000016","Boys","6-7","63","%","249","158"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Leicester","Local authority","E06000016","Girls","6-7","77","%","217","168"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Leicestershire","Local authority","E10000018","All","6-7","72","%","76","55"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Leicestershire","Local authority","E10000018","Boys","6-7","65","%","31","20"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Leicestershire","Local authority","E10000018","Girls","6-7","78","%","45","35"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Lewisham","Local authority","E09000023","All","6-7","71","%","1178","840"
"Percentage of pupils reaching the expected standard in key stage 1 maths","Black","ONS 2011 5+1","2018-2019","Academic Year","Lewisham","Local authority","E09000023","Boys","6-7","68","%","573","390"
