"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Measure_type","Value","Value_type","Note"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Benefit Income of which Disability benefits","18","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Occupational pension income","144","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Personal pension income","21","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Investment income","39","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Earnings income","90","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White","ONS 5+2","Gross income","525","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White","ONS 5+2","Benefit income","225","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White","ONS 5+2","Benefit Income of which State Pension","176","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White","ONS 5+2","Benefit Income of which Income-related benefits","24","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White","ONS 5+2","Benefit Income of which Disability benefits","18","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White","ONS 5+2","Occupational pension income","146","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White","ONS 5+2","Personal pension income","21","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White","ONS 5+2","Investment income","39","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White","ONS 5+2","Earnings income","90","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White","ONS 5+2","Other income ","4","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Gross income","525","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Benefit income","226","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","177","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","23","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","18","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Occupational pension income","147","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Personal pension income","21","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Investment income","39","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Earnings income","89","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Other income ","3","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Gross income","490","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Benefit income","209","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Benefit Income of which State Pension","147","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Benefit Income of which Income-related benefits","39","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Benefit Income of which Disability benefits","16","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Occupational pension income","103","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Personal pension income","18","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Investment income","51","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Earnings income","103","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Other income ","6","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Gross income","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Benefit income","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Benefit Income of which State Pension","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Benefit Income of which Income-related benefits","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Benefit Income of which Disability benefits","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Occupational pension income","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Personal pension income","..","£","Value not available due to small sample size"
