"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Staffordshire","Local authority","E10000028","All"," 10-11","73","%","352","257"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Stockport","Local authority","E08000007","All"," 10-11","70","%","182","127"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Stockton-on-Tees","Local authority","E06000004","All"," 10-11","87","%","67","58"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Stoke-on-Trent","Local authority","E06000021","All"," 10-11","79","%","159","126"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Suffolk","Local authority","E10000029","All"," 10-11","77","%","465","359"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Sunderland","Local authority","E08000024","All"," 10-11","85","%","55","47"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Surrey","Local authority","E10000030","All"," 10-11","82","%","783","643"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Sutton","Local authority","E09000029","All"," 10-11","86","%","236","202"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Swindon","Local authority","E06000030","All"," 10-11","75","%","179","135"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Tameside","Local authority","E08000008","All"," 10-11","79","%","141","111"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Telford and Wrekin","Local authority","E06000020","All"," 10-11","84","%","117","98"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Thurrock","Local authority","E06000034","All"," 10-11","89","%","143","127"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Torbay","Local authority","E06000027","All"," 10-11","76","%","42","32"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Tower Hamlets","Local authority","E09000030","All"," 10-11","80","%","214","171"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Trafford","Local authority","E08000009","All"," 10-11","87","%","232","201"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Wakefield","Local authority","E08000036","All"," 10-11","73","%","124","90"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Walsall","Local authority","E08000030","All"," 10-11","72","%","235","169"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Waltham Forest","Local authority","E09000031","All"," 10-11","85","%","399","341"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Wandsworth","Local authority","E09000032","All"," 10-11","77","%","298","230"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Warrington","Local authority","E06000007","All"," 10-11","92","%","76","70"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Warwickshire","Local authority","E10000031","All"," 10-11","81","%","315","256"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","West Berkshire","Local authority","E06000037","All"," 10-11","77","%","104","80"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","West Sussex","Local authority","E10000032","All"," 10-11","76","%","458","349"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Westminster","Local authority","E09000033","All"," 10-11","84","%","149","125"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Wigan","Local authority","E08000010","All"," 10-11","86","%","98","84"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Wiltshire","Local authority","E06000054","All"," 10-11","84","%","188","158"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Windsor and Maidenhead","Local authority","E06000040","All"," 10-11","78","%","138","107"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Wirral","Local authority","E08000015","All"," 10-11","79","%","98","77"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Wokingham","Local authority","E06000041","All"," 10-11","86","%","167","143"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Wolverhampton","Local authority","E08000031","All"," 10-11","71","%","396","280"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Worcestershire","Local authority","E10000034","All"," 10-11","79","%","242","190"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","York","Local authority","E06000014","All"," 10-11","79","%","61","48"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Barking and Dagenham","Local authority","E09000002","Boys"," 10-11","77","%","164","127"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Barnet","Local authority","E09000003","Boys"," 10-11","86","%","215","184"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Barnsley","Local authority","E08000016","Boys"," 10-11","71","%","34","24"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bath and North East Somerset","Local authority","E06000022","Boys"," 10-11","77","%","44","34"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bedford","Local authority","E06000055","Boys"," 10-11","67","%","128","86"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bexley","Local authority","E09000004","Boys"," 10-11","83","%","112","93"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Birmingham","Local authority","E08000025","Boys"," 10-11","70","%","706","492"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Blackburn with Darwen","Local authority","E06000008","Boys"," 10-11","76","%","38","29"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Blackpool","Local authority","E06000009","Boys"," 10-11","76","%","34","26"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bolton","Local authority","E08000001","Boys"," 10-11","80","%","71","57"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bournemouth, Christchurch and Poole","Local authority","E06000058","Boys"," 10-11","82","%","115","94"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bracknell Forest","Local authority","E06000036","Boys"," 10-11","78","%","50","39"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","Boys"," 10-11","76","%","192","145"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Brent","Local authority","E09000005","Boys"," 10-11","84","%","158","132"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","Boys"," 10-11","86","%","152","131"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Boys"," 10-11","66","%","235","156"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","Boys"," 10-11","83","%","201","167"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Buckinghamshire","Local authority","E10000002","Boys"," 10-11","78","%","255","199"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Bury","Local authority","E08000002","Boys"," 10-11","71","%","51","36"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Calderdale","Local authority","E08000033","Boys"," 10-11","77","%","52","40"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Cambridgeshire","Local authority","E10000003","Boys"," 10-11","78","%","192","149"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Camden","Local authority","E09000007","Boys"," 10-11","86","%","92","79"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Central Bedfordshire","Local authority","E06000056","Boys"," 10-11","80","%","127","101"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Cheshire East","Local authority","E06000049","Boys"," 10-11","78","%","88","69"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Cheshire West and Chester","Local authority","E06000050","Boys"," 10-11","81","%","57","46"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","City of London","Local authority","E09000001","Boys"," 10-11","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Cornwall","Local authority","E06000052","Boys"," 10-11","84","%","68","57"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","County Durham","Local authority","E06000047","Boys"," 10-11","87","%","55","48"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Coventry","Local authority","E08000026","Boys"," 10-11","73","%","146","107"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Croydon","Local authority","E09000008","Boys"," 10-11","71","%","369","262"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Cumbria","Local authority","E10000006","Boys"," 10-11","77","%","43","33"
"Percentage of pupils reaching the expected standard in key stage 2 maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","Darlington","Local authority","E06000005","Boys"," 10-11","64","%","14","9"
